SIREN,SIRET,Nom société,Enseigne,Catégorie entreprise,Forme juridique,Date création,Code NAF,Libellé NAF,Tranche effectifs,Adresse,Code postal,Ville,Site web,Email générique,Téléphone standard,Nom dirigeant,Prénom dirigeant,Fonction dirigeant,Email dirigeant,Téléphone dirigeant,LinkedIn dirigeant,LinkedIn société,Spécialité Santé,Spécialité Prévoyance,Spécialité IARD,Spécialité Auto,Spécialité RC Pro,Spécialité Entreprises,Spécialité Collectives,Spécialité Particuliers,Nb collaborateurs estimé,Niveau digitalisation,ICP Score,Priorité,Potentiel,Statut prospection,Canal,Date premier contact,Dernier contact,Relance prévue,Démo réalisée,Proposition envoyée,Closing estimé,Notes
911134328,91113432800010,,,PME,1000,2022-03-08,66.22Z,66.22Y,NN,44 RUE DE LA BALUE,35400,SAINT-MALO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911189975,91118997500020,ARCO PATRIMOINE,,PME,5499,2022-02-22,66.22Z,66.22Y,NN,1 RUE PAUL EON,56800,PLOERMEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911282689,91128268900015,,,PME,1000,2022-03-11,66.22Z,66.22Y,NN,3 ALLEE DU SCORFF,35830,BETTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911282689,91128268900023,,,PME,1000,2022-03-11,66.22Z,66.22Y,NN,5 RUE CAMILLE GODET,35890,BOURG-DES-COMPTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911544179,91154417900011,,,PME,1000,2022-04-01,66.22Z,66.22Y,NN,6 PLACE PAUL EMILE VICTOR,56860,SENE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911549749,91154974900032,,,PME,1000,2022-03-16,66.22Z,66.22Y,NN,5 RUE DE LA VILLE MINIER,22590,PORDIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911848075,91184807500030,EPARGNE FAMILY,,PME,5710,2022-05-01,66.22Z,66.22Y,00,1 ALLEE GUSTAVE EIFFEL,56610,ARRADON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912111465,91211146500015,MLB CONSEILS,,PME,5499,2022-05-01,66.22Z,66.22Y,NN,29 RUE PAUL CEZANNE,29400,LANDIVISIAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912186384,91218638400018,ATARA PATRIMOINE,,PME,5499,2022-03-29,66.22Z,66.22Y,01,1 ALLEE FETAN VENEC,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912430295,91243029500028,,,PME,1000,2022-04-30,66.22Z,66.22Y,NN,3 ALLEE DES GRANDES MARES,22550,MATIGNON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912622701,91262270100015,ALR PHG,,PME,2310,2022-04-01,66.22Z,66.22Y,02,6 PLACE PAUL EMILE VICTOR,56860,SENE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912622701,91262270100023,ALR PHG,[ND],PME,2310,2022-04-01,66.22Z,66.22Y,02,[ND] [ND] [ND],[ND],THEIX-NOYALO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912834066,91283406600017,DUPAS,,PME,5499,2022-01-01,66.22Z,66.22Y,01,2 RUE DE SUEDE,56400,AURAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913005997,91300599700014,AGEO PREVOYANCE CONSEIL OUEST,,PME,5499,2022-04-28,66.22Z,66.22Y,NN,47 RUE DE CEZEMBRE,35400,SAINT-MALO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913237897,91323789700016,,,PME,1000,2022-04-27,66.22Z,66.22Y,NN,6 RUE OCTAVE FEUILLET,29200,BREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913341665,91334166500028,,,PME,1000,2022-05-01,66.22Z,66.22Y,NN,9 RUE DU VIVIER,35510,CESSON-SEVIGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913468948,91346894800017,,AGENCE GENERAL SWISSLIFE AUBAUT CHR,PME,1000,2022-04-01,66.22Z,66.22Y,NN,17 RUE DU STADE,35220,SAINT-DIDIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913495578,91349557800019,FABRICE BARON COURTAGE ET CONSEILS,,PME,5499,2022-06-01,66.22Z,66.22Y,NN,10 RESIDENCE TY CARNAC,56400,PLUNERET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913510624,91351062400012,,,PME,1000,2022-05-10,66.22Z,66.22Y,NN,7 IMPASSE DES GENETS,35320,CREVIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913536769,91353676900015,,,PME,1000,2022-05-02,66.22Z,66.22Y,NN,8 ROUTE DE PLOUMOGUER,29280,LOCMARIA-PLOUZANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913548475,91354847500015,ALLANIC-INVEST,,PME,5499,2022-05-10,66.22Z,66.22Y,NN,31 RUE DE LA FONTAINE,22970,PLOUMAGOAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913612875,91361287500017,,,PME,1000,2022-06-01,66.22Z,66.22Y,NN,13 BOULEVARD DE LA GARE,35150,CORPS-NUDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913615225,91361522500012,,,PME,1000,2022-05-05,66.22Z,66.22Y,NN,4 RUE DE NORVEGE,35200,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913706768,91370676800029,,MANDATAIRE D'ASSURANCES,PME,1000,2022-05-17,66.22Z,66.22Y,NN,80 RUE NATIONALE,35650,LE RHEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913762928,91376292800020,,AXA ASSURANCES,PME,1000,2022-05-01,66.22Z,66.22Y,NN,26 QUAI CARNOT,29150,CHATEAULIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913762969,91376296900016,,,PME,1000,2022-04-29,66.22Z,66.22Y,NN,16 RUE FREDERIC COURNET,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913797692,91379769200013,,,PME,1000,2022-04-01,66.22Z,66.22Y,NN,5 RUE DU MENEZ,22500,PAIMPOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913894416,91389441600019,,,PME,1000,2022-07-01,66.22Z,66.22Y,NN,1 RUE DE LA BELLE EPINE,35760,MONTGERMONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913934782,91393478200016,,,PME,1000,2022-05-17,66.22Z,66.22Y,NN,LA FAUSSILLONNAIS,35500,MONTREUIL-SOUS-PEROUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914046065,91404606500019,,EI BARRERE,PME,1000,2022-07-01,66.22Z,66.22Y,NN,2 RUE COLBERT,56400,LE BONO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914046065,91404606500027,,,PME,1000,2022-07-01,66.22Z,66.22Y,NN,6 PLACE DU VIEUX MARCHE,56500,LOCMINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914269592,91426959200012,,,PME,1000,2022-05-19,66.22Z,66.22Y,NN,5 RESIDENCE DE L'OREE DU BOIS,29500,ERGUE-GABERIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914300926,91430092600013,,,PME,1000,2022-06-07,66.22Z,66.22Y,NN,6 RUE MICHEL MARION,35740,PACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914402623,91440262300021,,THEO PICHON,PME,1000,2022-05-01,66.22Z,66.22Y,NN,5 RUE DES CAHOTIERS,35580,GUICHEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914414578,91441457800015,,THELEM ASSURANCES,PME,1000,2022-07-01,66.22Z,66.22Y,NN,1 ALLEE DU LEVANT,35230,ORGERES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914414578,91441457800023,,THELEM ASSURANCES,PME,1000,2022-07-01,66.22Z,66.22Y,NN,1 PLACE FEART,35470,BAIN-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914456991,91445699100019,SARL OUEST COURTAGE CONSEIL,,PME,5499,2022-05-31,66.22Z,66.22Y,NN,38 RUE DE LA SOREE,22440,PLOUFRAGAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914480678,91448067800053,,MAEL CHAUVIN EI CAPFINANCE,PME,1000,2022-06-30,86.90E,66.22Y,NN,7  LE PONTMONVOISIN,35480,SAINT-MALO-DE-PHILY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914482674,91448267400027,,,PME,1000,2022-06-10,66.22Z,66.22Y,NN,15 RUE CHARBONNERIE,22000,SAINT-BRIEUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914482724,91448272400012,,,PME,1000,2022-05-13,66.22Z,66.22Y,NN,RUE DE GUINGAMP,22140,BEGARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914648209,91464820900023,,,PME,1000,2022-06-16,66.22Z,66.22Y,NN,5 RUE DE TOULBAHADO,56600,LANESTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914893003,91489300300014,[ND],[ND],PME,1000,2022-06-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],PABU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914928478,91492847800017,,,PME,1000,2022-08-01,66.22Z,66.22Y,NN,RUE JEAN ROSTAND,22440,PLOUFRAGAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915005904,91500590400049,,,PME,1000,2022-07-01,66.22Z,66.22Y,NN,74 RUE DE REDON,35580,GUICHEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915354666,91535466600025,EOS CAPITAL,,PME,5499,2022-07-08,66.22Z,66.22Y,01,110 AVENUE DE LA MARNE,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917542755,91754275500025,ASSURYM,,PME,5710,2022-07-01,66.22Z,66.22Y,NN,12 QUAI DUGUAY-TROUIN,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917546467,91754646700015,,,PME,1000,2022-08-05,66.22Z,66.22Y,NN,23 RUE DE BELLEVUE,35131,PONT-PEAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917716342,91771634200014,SOCIETE EN PARTICIPATION D EXERCICE CONJOINT WALERS HERVE,,PME,2310,2022-07-01,66.22Z,66.22Y,02,1 PLACE FEART,35470,BAIN-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917716342,91771634200022,SOCIETE EN PARTICIPATION D EXERCICE CONJOINT WALERS HERVE,[ND],PME,2310,2022-07-01,66.22Z,66.22Y,02,[ND] [ND] [ND],[ND],ORGERES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917733412,91773341200014,SARL LF ASSURANCES,LFA,PME,5499,2022-07-14,66.22Z,66.22Y,NN,920 ROUTE DE PONT AR FLOC'H,29810,PLOUMOGUER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917857088,91785708800012,,ASSURANCE DE BURY ET TAILLANDIER,PME,1000,2022-08-23,66.22Z,66.22Y,NN,2 RUE DE PRE CLOS,35500,VITRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917970741,91797074100018,SIA ASSURANCES,,PME,5499,2022-08-16,66.22Z,66.22Y,NN,2 ALLEE DES PIVOINES,35590,CLAYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918153248,91815324800011,,CHRISTOPHER BASSO AGENT GENERAL AXA,PME,1000,2023-01-01,66.22Z,66.22Y,NN,24 RUE DE PONT-AVEN,29910,TREGUNC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918328600,91832860000021,[ND],[ND],PME,1000,2022-09-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918551896,91855189600015,,,PME,1000,2022-09-01,66.22Z,66.22Y,NN,7 RUE GASTON CORDIER,35300,FOUGERES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918607516,91860751600039,,,PME,1000,2022-08-22,66.22Z,66.22Y,NN,1 RUE DE LA PAPETERIE,29500,ERGUE-GABERIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918616046,91861604600010,,NWS,PME,1000,2022-09-10,66.22Z,66.22Y,NN,33 RUE GERMAINE TILLION,35170,BRUZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918621186,91862118600017,[ND],[ND],PME,1000,2022-10-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],QUIBERON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918813130,91881313000013,[ND],[ND],PME,1000,2022-09-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],ROMILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918936170,91893617000011,,,PME,1000,2022-09-01,66.22Z,66.22Y,NN,7  BOYAC,56800,PLOERMEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919203695,91920369500011,MERCI CABINET DE COURTAGE EN ASSURANCES,,PME,5710,2022-09-12,66.22Z,66.22Y,NN,4 RUE DU COURTIL JAMET,35190,QUEBRIAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919448696,91944869600014,NAOM ASSURANCE,,PME,5710,2022-09-19,66.22Z,66.22Y,NN,91 RUE DE BREST,29490,GUIPAVAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919454553,91945455300026,,,PME,1000,2022-09-19,66.22Z,66.22Y,NN,9 RUE SAINT-EXUPERY,29200,BREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919490474,91949047400013,,,PME,1000,2022-09-20,66.22Z,66.22Y,NN,10 RUE ANATOLE FRANCE,29480,LE RELECQ-KERHUON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919498741,91949874100025,VOUS ASSURANCE,,PME,5499,2022-09-19,66.22Z,66.22Y,NN,16 RUE DU PERE GRIGNION,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919620153,91962015300016,,,PME,1000,2022-09-22,66.22Z,66.22Y,NN,1 RUE HENT MEZ AR GOFF,29840,LANILDUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919740043,91974004300014,COLBERT PRO SANTE BRETAGNE,,PME,5499,2022-09-22,66.22Z,66.22Y,NN,RUE DE LA TERRE ADELIE,35760,SAINT-GREGOIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919896936,91989693600011,[ND],[ND],PME,1000,2022-09-28,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919902445,91990244500015,,,PME,1000,2022-09-28,66.22Z,66.22Y,NN,11 VILLAGE DU LEEZ,35160,BRETEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920135670,92013567000015,,EI AGENCE SWISSLIFE LAURENT LE GAL,PME,1000,2022-10-14,66.22Z,66.22Y,NN,12  LE SOLEIL LEVANT,56130,NIVILLAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920170503,92017050300022,,,PME,1000,2022-10-01,66.22Z,66.22Y,NN,59 POINTE DE KERVIGORN,29830,SAINT-PABU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920170867,92017086700021,,,PME,1000,2022-10-04,66.22Z,66.22Y,NN,14 RUE FRANCOIS MITTERRAND,35136,SAINT-JACQUES-DE-LA-LANDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920348307,92034830700017,LSM PATRIMOINE,,PME,5499,2022-09-01,66.22Z,66.22Y,NN,109 BOULEVARD HOCHE,22000,SAINT-BRIEUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920396785,92039678500015,LACHUER PATRIMOINE,,PME,5499,2022-10-07,66.22Z,66.22Y,NN,2 RUE DES MOULINS,35140,SAINT-CHRISTOPHE-DE-VALAINS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920444825,92044482500037,DIVET PATRIMOINE,,PME,5499,2022-09-11,66.22Z,66.22Y,NN,13 RUE SONIA DELAUNAY,56890,SAINT-AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920552718,92055271800016,[ND],[ND],PME,1000,2023-01-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],PLUVIGNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920764586,92076458600011,ASU GROUPE TVA ADELAIDE,,PME,2800,2022-11-01,66.22Z,66.22Y,NN,12 RUE DE KEROGAN,29000,QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920918448,92091844800019,LG CONSEILS-PATRIMOINE,,PME,5499,2022-10-28,66.22Z,66.22Y,NN,12 RUE DE BEAUSEJOUR,35370,MONDEVERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920947801,92094780100014,LIBEO CAPITAL,,PME,5499,2022-10-26,66.22Z,66.22Y,NN,8 RUE COURTELINE,35700,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921132759,92113275900017,DE LUCA INVEST,,PME,5499,2022-11-03,66.22Z,66.22Y,NN,45 CHEMIN DE NERO GLAS,22700,SAINT-QUAY-PERROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921213831,92121383100024,LE GALL & DE LUCA,,PME,5499,2022-11-09,66.22Z,66.22Y,NN,18 AVENUE DU GENERAL DE GAULLE,22500,PAIMPOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921213831,92121383100032,LE GALL & DE LUCA,,PME,5499,2022-11-09,66.22Z,66.22Y,NN,331 ROUTE DE PLEUMEUR-BODOU,22700,PERROS-GUIREC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921213831,92121383100040,LE GALL & DE LUCA,,PME,5499,2022-11-09,66.22Z,66.22Y,NN,4 CORNICHE DE GOAS TREIZ,22560,TREBEURDEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921419925,92141992500018,,,PME,1000,2022-11-04,66.22Z,66.22Y,NN,9 CLOS DES NOSILLERS,35650,LE RHEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921424578,92142457800018,HELLO RISK,,PME,5499,2022-10-28,66.22Z,66.22Y,NN,3 RUE DES BOUCHERS,29600,MORLAIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921527966,92152796600011,LEFEUVRE SEIGNEUL,,PME,2385,2023-01-01,66.22Z,66.22Y,02,7 RUE GASTON CORDIER,35300,FOUGERES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921565883,92156588300011,FJ CONSEILS,,PME,5499,2022-11-12,66.22Z,66.22Y,NN,13 RUE DES ECUREUILS,29180,PLOGONNEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921877460,92187746000037,BMG PATRIMOINE,,PME,5499,2022-11-01,66.22Z,66.22Y,01,8 ROUTE DE DOUARNENEZ,29000,QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922057096,92205709600021,,THELEM ASSURANCES,PME,1000,2023-01-01,66.22Z,66.22Y,01,89 BOULEVARD DE LA PAIX,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922116769,92211676900014,[ND],[ND],PME,2310,2023-01-01,66.22Z,66.22Y,02,[ND] [ND] [ND],[ND],CHATELAUDREN-PLOUAGAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922116769,92211676900022,[ND],[ND],PME,2310,2023-01-01,66.22Z,66.22Y,02,[ND] [ND] [ND],[ND],PLAINTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922116769,92211676900030,[ND],[ND],PME,2310,2023-01-01,66.22Z,66.22Y,02,[ND] [ND] [ND],[ND],QUINTIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922116769,92211676900048,[ND],[ND],PME,2310,2023-01-01,66.22Z,66.22Y,02,[ND] [ND] [ND],[ND],SAINT-BRIEUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922116769,92211676900055,[ND],[ND],PME,2310,2023-01-01,66.22Z,66.22Y,02,[ND] [ND] [ND],[ND],PLEDRAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922300199,92230019900036,,,PME,1000,2023-01-01,66.22Z,66.22Y,01,801 AVENUE DES CHAMPS BLANCS,35510,CESSON-SEVIGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922342423,92234242300014,,,PME,1000,2022-12-19,66.22Z,66.22Y,NN,1 RUE DE LA FONTAINE,35310,BREAL-SOUS-MONTFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922407713,92240771300010,MMG CONSEIL ET PATRIMOINE,,PME,5710,2022-12-21,66.22Z,66.22Y,NN,20 RUE DE TURGE,35310,CHAVAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922458724,92245872400015,,ABEILLE ASSURANCES,PME,1000,2023-01-01,66.22Z,66.22Y,NN,82 RUE DU DOCTEUR RAHUEL,22000,SAINT-BRIEUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922581913,92258191300014,,THELEM ASSURANCES,PME,1000,2023-01-01,66.22Z,66.22Y,01,42 RUE SAINT-NICOLAS,35160,MONTFORT-SUR-MEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922584172,92258417200014,[ND],[ND],PME,1000,2023-01-02,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922624234,92262423400014,SPMG LE SOUDEER BOCLE,SPMG LE SOUDEER BOCLE,PME,2310,2023-01-01,66.22Z,66.22Y,02,82 RUE DU DOCTEUR RAHUEL,22000,SAINT-BRIEUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922667316,92266731600017,AK FINANCES,,PME,5499,2023-01-02,66.22Z,66.22Y,NN,6 RUE DU HALAGE,35760,SAINT-GREGOIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923695076,92369507600011,GH ASSURANCES,GH ASSURANCES,PME,2210,2023-07-01,66.22Z,66.22Y,03,5 RUE MADELEINE LAGADEC,29510,BRIEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923695076,92369507600029,GH ASSURANCES,,PME,2210,2023-07-01,66.22Z,66.22Y,03,29 PLACE CHARLES DE GAULLE,29190,PLEYBEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923695076,92369507600037,GH ASSURANCES,,PME,2210,2023-07-01,66.22Z,66.22Y,03,26 QUAI CARNOT,29150,CHATEAULIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923873558,92387355800020,,,PME,1000,2023-08-07,66.22Z,66.22Y,NN,8 ROUTE DE KERMASSON,56190,ARZAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924095029,92409502900014,CGLM,,PME,2310,2023-07-01,66.22Z,66.22Y,02,RTE DE DINARD,22100,TADEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931927271,93192727100011,,,PME,1000,2023-06-15,66.22Z,66.22Y,NN,12 RUE DUGUESCLIN,35130,LA GUERCHE-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947464038,94746403800019,,,PME,1000,2022-12-01,66.22Z,66.22Y,NN,86  LA GARENNE,35250,MOUAZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947498630,94749863000013,,,PME,1000,2022-11-15,66.22Z,66.22Y,NN,RUE DE FORGE,35510,CESSON-SEVIGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947498630,94749863000021,,,PME,1000,2022-11-15,66.22Z,66.22Y,NN,37 BOULEVARD PIERRE BARBOT,35530,NOYAL-SUR-VILAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947514634,94751463400015,,,PME,1000,2022-12-01,66.22Z,66.22Y,NN,2 RUE CHAMP DES CARTES,35300,FOUGERES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947516407,94751640700014,[ND],[ND],PME,1000,2023-01-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],QUINTIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947516407,94751640700022,[ND],[ND],PME,1000,2023-01-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],CHATELAUDREN-PLOUAGAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947516407,94751640700030,[ND],[ND],PME,1000,2023-01-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],PLEDRAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947516407,94751640700048,[ND],[ND],PME,1000,2023-01-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],SAINT-BRIEUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947606216,94760621600010,[ND],[ND],PME,1000,2023-04-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],DOUARNENEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947615571,94761557100017,,ABEILLE ASSURANCES EDOUARD BUREAU,PME,1000,2023-01-01,66.22Z,66.22Y,01,4 PL MAL JOFFRE,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947758868,94775886800014,,,PME,1000,2023-01-02,66.22Z,66.22Y,NN,7 RUE ABBE FRANCOIS CADIC,56920,NOYAL-PONTIVY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947906715,94790671500018,,AGENCE  NICOLAS PETILLON,PME,1000,2023-02-01,66.22Z,66.22Y,NN,16 RUE DE LA FONTENELLE,29270,CARHAIX-PLOUGUER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947935292,94793529200013,,,PME,1000,2023-01-03,66.22Z,66.22Y,NN,4 RUE DE LA MADELEINE,22100,LANVALLAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947943726,94794372600010,,,PME,1000,2023-02-01,66.22Z,66.22Y,NN,3 ALLEE MADAME DE LA FAYETTE,35850,GEVEZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947952321,94795232100018,D2AB,,PME,5710,2023-01-09,66.22Z,66.22Y,01,21 RUE DU PORT RHU,29100,DOUARNENEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948010509,94801050900016,,,PME,1000,2023-02-01,66.22Z,66.22Y,NN,34 RUE PIERRE VARIN DE LA BRUNELIERE,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948039623,94803962300020,,,PME,1000,2023-04-03,66.22Z,66.22Y,NN,4 RUE YAN DARGENT,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948270772,94827077200015,BRG CONSEILS,,PME,5710,2023-01-17,66.22Z,66.22Y,NN,24 RUE DE BREST,22100,DINAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948639505,94863950500015,,,PME,1000,2023-02-01,66.22Z,66.22Y,NN,2 RUE DES TAMARIS,56500,MOUSTOIR-AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
